name,LCD,PLD,density g/cm3,VSA_m2/cm3,GSA_m^2/g,Vp_cm3/g,void_fraction,u(mol/s),time(s),K,P_ads,P_desor,CH4,CO2,H_m,D_m,CH4_MTC,CO2_MTC,Purity,Recovery
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.7,0.3,0.3,0.01,0.01,0.01,0.073190163,0.982983333
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.7,0.3,0.3,0.01,0.01,0.02,0.073238269,0.980383333
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.005,0.060510929,0.989233333
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.01,0.060131356,0.986455556
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.02,0.059985372,0.985077778
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.25,0.01,0.01,0.005,0.047952433,0.988577778
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.25,0.01,0.01,0.01,0.04783896,0.985244444
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.25,0.01,0.01,0.02,0.047530067,0.983533333
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.3,0.01,0.01,0.005,0.039675705,0.988
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.3,0.01,0.01,0.01,0.039255186,0.984055556
Ni-MOF-74,2.88311,1.27053,1.71067,0,0,0.226578,0.3876,3.00E-05,200,278,1,0.2,0.85,0.15,0.3,0.01,0.01,0.02,0.039156549,0.982088889
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.001,0.392213736,0.090146667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.005,0.75469029,0.362773333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.01,0.838174584,0.501216667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.001,0.413445789,0.188303333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.005,0.727126241,0.653413333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.01,0.77970389,0.832253333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.001,0.446167028,0.40444
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.005,0.591847032,0.946223333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.01,0.580277986,0.97219
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.001,0.222026478,0.091651667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.005,0.554895694,0.359315
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.01,0.654635065,0.503994444
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.001,0.234366422,0.18855
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.005,0.522643949,0.628827778
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.01,0.588989791,0.806405556
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.001,0.257653537,0.414355556
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.005,0.41144686,0.912061111
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.01,0.416597612,0.960794444
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.001,0.108484246,0.092206667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.005,0.333488475,0.356671111
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.01,0.421004186,0.502102222
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.001,0.114441435,0.187344444
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.005,0.306823977,0.612351111
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.01,0.364999632,0.78799
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.001,0.127545389,0.418544444
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.005,0.233250673,0.887196667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.00E-05,300,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.01,0.24365866,0.95178
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.001,0.326548223,0.0663
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.005,0.708050287,0.294264
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.01,0.817572505,0.4587468
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.001,0.340467369,0.13464
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.005,0.698015375,0.5458
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.01,0.77222633,0.781144
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.001,0.379761623,0.288672
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.005,0.605850159,0.895764
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.001,0.175089507,0.066933333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.005,0.509157017,0.297994667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.01,0.632282464,0.462996
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.001,0.181694364,0.132513333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.005,0.488105944,0.528293333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.01,0.580333295,0.755982
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.001,0.210229495,0.297473333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.005,0.411836274,0.85302
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.01,0.422004117,0.948513333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.001,0.082643749,0.067313333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.005,0.296964419,0.297788
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.01,0.402829704,0.465034667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.001,0.085612222,0.131653333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.005,0.278874024,0.518277333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.01,0.35444227,0.732554667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.001,0.100223427,0.30204
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.005,0.228961935,0.825093333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,2.50E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.01,0.247222513,0.934569333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.001,0.328185592,0.05611
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.005,0.711807759,0.25046
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.05,0.01,0.01,0.01,0.821698724,0.390303333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.001,0.338473012,0.112553333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.005,0.69742736,0.45298
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.01,0.79130674,0.680626667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.001,0.354673696,0.226953333
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.005,0.640758577,0.80673
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.01,0.645486171,0.943216667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.001,0.175421613,0.056377778
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.005,0.51266309,0.253243889
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.05,0.01,0.01,0.01,0.640238814,0.399395556
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.001,0.181482215,0.111527778
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.005,0.494716226,0.450461111
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.01,0.59894467,0.664655556
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.001,0.193087767,0.229277778
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.005,0.438025683,0.762366667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.01,0.471554633,0.917061111
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.001,0.082919187,0.056746667
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.005,0.301290677,0.255508889
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.05,0.01,0.01,0.01,0.410991342,0.403055556
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.001,0.085131781,0.110144444
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.005,0.285893317,0.448651111
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.01,0.372335033,0.65695
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.001,0.092160176,0.230888889
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.005,0.244728328,0.735422222
ZIF-8,11.30885,3.43594,0.949262,0,0,0.662483,0.62887,3.00E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.01,0.278778692,0.896898889
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.05,0.262987814,0.98038
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.075,0.263684804,0.980153333
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.1,0.01,0.01,0.1,0.263776334,0.979946667
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.15,0.01,0.01,0.05,0.185153831,0.9842
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.15,0.01,0.01,0.075,0.185505849,0.974746667
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.15,0.01,0.01,0.1,0.185066877,0.98376
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.05,0.141289278,0.971533333
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.075,0.141751674,0.970866667
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.5,0.5,0.2,0.01,0.01,0.1,0.142172416,0.9828
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.05,0.172758214,0.984155556
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.075,0.17274185,0.983922222
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.1,0.01,0.01,0.1,0.172753612,0.983822222
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.15,0.01,0.01,0.05,0.119506864,0.980455556
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.15,0.01,0.01,0.075,0.119514928,0.980177778
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.15,0.01,0.01,0.1,0.119583564,0.980044444
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.05,0.090485367,0.977144444
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.075,0.090477764,0.976788889
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.7,0.3,0.2,0.01,0.01,0.1,0.090429297,0.976644444
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.05,0.094476361,0.988155556
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.85,0.15,0.1,0.01,0.01,0.1,0.094372624,0.9868
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.85,0.15,0.15,0.01,0.01,0.05,0.064189028,0.9854
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.85,0.15,0.15,0.01,0.01,0.075,0.063952438,0.983422222
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.85,0.15,0.15,0.01,0.01,0.1,0.063964489,0.9834
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.05,0.047932085,0.980288889
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.075,0.047984248,0.980222222
Mg-MOF-74,11.86103,11.05441,0.880186,1475.45,1676.29,0.750625,0.66069,1.50E-05,200,278,1,0.2,0.85,0.15,0.2,0.01,0.01,0.1,0.047921184,0.980177778
